video_id,frame_no,phase
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,7,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,8,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,9,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,10,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,11,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,12,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,13,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,14,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,15,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,16,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,17,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,18,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,19,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,20,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,21,preparation
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,22,downswing
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,23,downswing
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,24,downswing
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,25,downswing
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,26,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,27,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,28,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,29,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,30,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,31,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,32,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,33,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,34,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,35,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,36,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,37,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,38,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,39,followthrough
4af4f6b5-b557-4bf1-9cb5-76fc669915e8_delivery_6,40,followthrough
