video_id,frame_no,phase
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,10,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,11,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,12,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,13,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,14,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,15,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,16,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,17,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,18,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,19,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,20,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,21,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,22,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,23,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,24,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,25,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,26,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,27,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,28,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,29,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,30,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,31,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,32,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,33,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,34,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,35,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,36,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,37,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,38,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,39,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,40,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,41,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,42,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,43,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,44,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,45,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,46,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,47,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,48,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,49,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,50,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,51,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,52,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,53,preparation
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,54,downswing
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,55,downswing
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,56,downswing
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,57,downswing
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,58,downswing
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,59,downswing
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,60,downswing
5e2d3ff3-4182-41c2-9433-a775bde0e954_delivery_22,61,downswing
