video_id,frame_no,phase
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,56,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,57,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,58,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,59,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,60,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,61,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,62,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,63,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,64,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,65,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,66,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,67,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,68,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,69,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,70,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,71,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,72,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,73,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,74,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,75,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,76,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,77,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,78,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,79,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,80,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,81,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,82,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,83,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,84,preparation
5a6ce153-df78-40af-93e5-405f760e711d_delivery_23,85,preparation
