frame_no,batsman_detected,distance_to_bat,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,,255.01397705078125,281.6836853027344,255.78929138183594,279.64154052734375,252.85659790039062,280.0801086425781,256.40093994140625,280.59466552734375,248.33518981933594,281.98992919921875,261.2909851074219,291.7093811035156,242.12835693359375,294.69830322265625,272.04412841796875,302.3584899902344,237.60311889648438,310.504150390625,273.12762451171875,303.20343017578125,245.41827392578125,313.77496337890625,261.6065368652344,316.424560546875,249.6680908203125,318.9702453613281,274.263671875,315.3083801269531,266.01202392578125,316.8538513183594,284.2333068847656,333.6634521484375,277.07763671875,334.6882019042969
9,1,,255.01397705078125,281.6836853027344,255.78929138183594,279.64154052734375,252.85659790039062,280.0801086425781,256.40093994140625,280.59466552734375,248.33518981933594,281.98992919921875,261.2909851074219,291.7093811035156,242.12835693359375,294.69830322265625,272.04412841796875,302.3584899902344,237.60311889648438,310.504150390625,273.12762451171875,303.20343017578125,245.41827392578125,313.77496337890625,261.6065368652344,316.424560546875,249.6680908203125,318.9702453613281,274.263671875,315.3083801269531,266.01202392578125,316.8538513183594,284.2333068847656,333.6634521484375,277.07763671875,334.6882019042969
10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
