video_id,frame_no,fps,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
camera2_clip_20260608_182314_91546,0,29.82985398817425,272.9254455566406,452.3924865722656,271.3326721191406,450.6167297363281,274.6527404785156,450.7347717285156,268.7491760253906,451.3167724609375,277.30145263671875,451.6097717285156,264.45819091796875,462.07403564453125,281.4991149902344,462.0394592285156,261.2355651855469,475.766845703125,286.40545654296875,475.3954162597656,261.9233703613281,488.8186340332031,285.768310546875,487.1848449707031,267.1784973144531,490.8525390625,278.79534912109375,490.59130859375,266.47137451171875,513.1502075195312,280.8388366699219,512.34033203125,267.68743896484375,534.7745361328125,283.6070861816406,533.511962890625
camera2_clip_20260608_182314_91546,1,29.82985398817425,272.684326171875,453.08843994140625,271.0972900390625,451.3133239746094,274.4114990234375,451.4160461425781,268.53448486328125,452.00372314453125,277.1008605957031,452.2506103515625,264.23870849609375,462.7740783691406,281.40203857421875,462.7252502441406,261.0193786621094,476.5240478515625,286.3220520019531,476.0644226074219,261.87518310546875,489.5377502441406,285.586181640625,487.8319396972656,266.903076171875,491.54473876953125,278.6065673828125,491.312744140625,265.88677978515625,513.7164306640625,280.544921875,513.0801391601562,267.11529541015625,535.1859741210938,283.3294982910156,534.090087890625
camera2_clip_20260608_182314_91546,2,29.82985398817425,272.51226806640625,453.77789306640625,270.9205627441406,452.00836181640625,274.23834228515625,452.0882568359375,268.3826904296875,452.7658386230469,276.9560546875,452.9552307128906,264.078857421875,463.67523193359375,281.3160400390625,463.6163330078125,260.9500427246094,477.3964538574219,286.16229248046875,476.95281982421875,261.97735595703125,490.2535095214844,285.2831115722656,488.5581970214844,266.7494812011719,492.2608337402344,278.50714111328125,492.0134582519531,265.7278137207031,514.447998046875,280.4145202636719,513.7940063476562,267.10711669921875,535.9727172851562,283.2471008300781,534.7774658203125
camera2_clip_20260608_182314_91546,3,29.82985398817425,272.1382141113281,455.147705078125,270.56890869140625,453.3827209472656,273.86895751953125,453.4397277832031,268.1063537597656,454.2123718261719,276.657470703125,454.3370056152344,263.765380859375,465.25518798828125,281.1419982910156,465.2066955566406,260.72222900390625,478.92657470703125,285.947021484375,478.4671936035156,262.1404113769531,491.5264892578125,284.71435546875,489.7762756347656,266.2852478027344,493.6005554199219,278.15777587890625,493.3812255859375,264.9766845703125,515.66552734375,279.98663330078125,515.1326904296875,266.57513427734375,537.1232299804688,282.8890075683594,535.97705078125
camera2_clip_20260608_182314_91546,4,29.82985398817425,272.2483215332031,456.50750732421875,270.68707275390625,454.7481994628906,273.9696350097656,454.7924499511719,268.2519226074219,455.61395263671875,276.75933837890625,455.7122497558594,263.8570251464844,466.7500305175781,281.2593688964844,466.72833251953125,260.8309631347656,480.3808898925781,285.9388427734375,480.0154113769531,262.59710693359375,492.8121032714844,284.1876220703125,491.1192626953125,266.19287109375,494.9171142578125,278.069580078125,494.7130126953125,264.95269775390625,517.1187133789062,279.74951171875,516.5400390625,266.5580749511719,538.6476440429688,282.4463806152344,537.3939208984375
camera2_clip_20260608_182314_91546,5,29.82985398817425,272.30694580078125,457.6590881347656,270.7386169433594,455.916748046875,274.02117919921875,455.9407958984375,268.31585693359375,456.8593444824219,276.7950439453125,456.919189453125,263.921630859375,468.0489501953125,281.2590026855469,468.0246887207031,260.9757385253906,481.53924560546875,285.8621826171875,481.3614501953125,263.0678405761719,493.6896667480469,283.4704895019531,492.2870178222656,266.11614990234375,495.9822082519531,277.92694091796875,495.7643737792969,264.9776306152344,518.2935791015625,279.5716857910156,517.5462646484375,266.67547607421875,539.849853515625,282.0426330566406,538.4008178710938
camera2_clip_20260608_182314_91546,6,29.82985398817425,272.5595397949219,458.49237060546875,270.9937744140625,456.7539367675781,274.2775573730469,456.7777099609375,268.5756530761719,457.7505798339844,277.03338623046875,457.8223571777344,264.1247253417969,469.0027160644531,281.3955993652344,469.0447692871094,261.2897644042969,482.3416442871094,285.8032531738281,482.5550537109375,263.6477355957031,494.28466796875,282.49688720703125,493.29583740234375,266.1142272949219,496.892822265625,277.87359619140625,496.6568908691406,265.2179870605469,519.5256958007812,279.67803955078125,518.4650268554688,266.97064208984375,541.4935913085938,281.82391357421875,539.5667724609375
camera2_clip_20260608_182314_91546,7,29.82985398817425,272.90460205078125,459.06207275390625,271.3572082519531,457.31646728515625,274.64276123046875,457.3592834472656,268.95556640625,458.306640625,277.4159240722656,458.4355163574219,264.4485168457031,469.49212646484375,281.681640625,469.65985107421875,261.6260681152344,482.73443603515625,285.86578369140625,483.35955810546875,264.22613525390625,494.5076599121094,281.714599609375,493.8870849609375,266.1352233886719,497.5879211425781,277.8634338378906,497.4101257324219,265.3199462890625,520.5721435546875,279.7926330566406,519.43603515625,266.9306335449219,542.9528198242188,281.4111022949219,540.9108276367188
camera2_clip_20260608_182314_91546,8,29.82985398817425,273.2969055175781,459.34527587890625,271.7425842285156,457.5717468261719,275.0429992675781,457.6346130371094,269.2811584472656,458.52484130859375,277.78863525390625,458.70123291015625,264.70703125,469.64501953125,281.9024658203125,469.9426574707031,261.8275146484375,482.8065185546875,285.78057861328125,483.9107666015625,264.730224609375,494.4239807128906,280.9263000488281,494.2171630859375,266.2925109863281,497.9413146972656,278.0098876953125,497.7794189453125,265.5986328125,521.2442016601562,280.0584411621094,519.9956665039062,267.2301025390625,544.1824340820312,281.5172424316406,541.8489379882812
camera2_clip_20260608_182314_91546,9,29.82985398817425,273.44677734375,459.3895263671875,271.9055480957031,457.6094665527344,275.2047424316406,457.6776428222656,269.4319152832031,458.5775146484375,277.9739074707031,458.7530517578125,264.7651062011719,469.622314453125,282.0820617675781,470.0149841308594,261.9729919433594,482.647216796875,285.6329040527344,484.0463562011719,265.028076171875,493.775146484375,280.4698791503906,493.8985290527344,266.1631164550781,497.7818298339844,278.0366516113281,497.6634216308594,265.0938720703125,520.8582763671875,280.3857116699219,519.7650146484375,266.83575439453125,543.9673461914062,281.7151184082031,541.6716918945312
camera2_clip_20260608_182314_91546,10,29.82985398817425,273.2310485839844,459.0130310058594,271.7340393066406,457.23736572265625,275.00152587890625,457.32769775390625,269.2954406738281,458.200927734375,277.8377685546875,458.4294738769531,264.57879638671875,469.05059814453125,281.98541259765625,469.6654357910156,261.8328552246094,481.74493408203125,285.14990234375,483.6641845703125,264.92462158203125,492.4781494140625,279.9361572265625,493.01727294921875,265.7412109375,496.9444580078125,277.86395263671875,496.9634094238281,263.8094787597656,519.7024536132812,280.50347900390625,518.972412109375,265.193115234375,542.8242797851562,282.08154296875,540.9232788085938
camera2_clip_20260608_182314_91546,11,29.82985398817425,272.8454284667969,458.67840576171875,271.407470703125,456.8974914550781,274.63739013671875,457.0081481933594,269.0996398925781,457.8540954589844,277.5469970703125,458.1429138183594,264.4607238769531,468.51678466796875,281.6258850097656,469.2787780761719,261.5333251953125,481.0458984375,284.5404357910156,483.17828369140625,264.56854248046875,491.13665771484375,279.4751281738281,491.9126892089844,265.2921447753906,495.8407287597656,277.4543151855469,496.0206604003906,262.85113525390625,518.2412719726562,280.4518737792969,517.8650512695312,263.3501892089844,540.902587890625,282.5469970703125,539.6641845703125
camera2_clip_20260608_182314_91546,12,29.82985398817425,272.049560546875,458.254638671875,270.6373596191406,456.4917907714844,273.8421325683594,456.59912109375,268.3565673828125,457.4251403808594,276.78131103515625,457.7188720703125,263.8231506347656,467.87518310546875,280.7397766113281,468.71673583984375,260.8056640625,480.05865478515625,283.4141845703125,482.39056396484375,263.680908203125,489.6294250488281,278.6735534667969,490.7018127441406,264.5556335449219,494.5740966796875,276.749755859375,494.84649658203125,261.3326721191406,516.3246459960938,280.11053466796875,516.2042846679688,260.86602783203125,538.3964233398438,282.9078674316406,537.6245727539062
camera2_clip_20260608_182314_91546,13,29.82985398817425,271.0784912109375,457.8507385253906,269.6875915527344,456.114990234375,272.8929138183594,456.2174072265625,267.4449768066406,457.0332336425781,275.89263916015625,457.3498229980469,263.0951843261719,467.33538818359375,279.7134704589844,468.2010803222656,260.1170959472656,479.2786560058594,282.25726318359375,481.5272216796875,262.7583312988281,488.44305419921875,277.85308837890625,489.5486145019531,263.78472900390625,493.5188293457031,275.9984130859375,493.88946533203125,259.76556396484375,514.6364135742188,279.88250732421875,514.775634765625,257.76318359375,535.8885498046875,283.20257568359375,535.7806396484375
camera2_clip_20260608_182314_91546,14,29.82985398817425,269.63751220703125,457.97564697265625,268.2318115234375,456.2356262207031,271.4615173339844,456.31842041015625,266.00445556640625,457.1066589355469,274.5433044433594,457.3961486816406,261.939453125,467.3269348144531,278.2626647949219,468.1314697265625,258.95880126953125,479.2486877441406,280.6039733886719,481.3316955566406,261.4300231933594,488.2091369628906,276.2745666503906,489.2676086425781,262.5636901855469,493.2347717285156,274.829833984375,493.66473388671875,257.8226318359375,513.9662475585938,279.26629638671875,514.1793823242188,254.00706481933594,534.71240234375,283.2915344238281,534.948486328125
camera2_clip_20260608_182314_91546,15,29.82985398817425,268.2569580078125,458.7189025878906,266.8493957519531,456.9488525390625,270.1267395019531,457.0218505859375,264.66265869140625,457.7898254394531,273.322998046875,458.0843811035156,260.79986572265625,468.1174621582031,276.92620849609375,468.7562255859375,257.81634521484375,480.31890869140625,279.3064880371094,481.84381103515625,260.482177734375,488.8850402832031,274.84222412109375,489.5398864746094,261.6252746582031,493.6983337402344,273.974853515625,494.1380310058594,256.1533203125,514.1160888671875,278.93389892578125,514.29736328125,250.65530395507812,534.4241943359375,283.2123718261719,534.9111938476562
camera2_clip_20260608_182314_91546,16,29.82985398817425,266.5220947265625,459.7244567871094,265.0731506347656,457.9282531738281,268.405029296875,457.9677734375,262.8348693847656,458.755615234375,271.70050048828125,458.98077392578125,259.1235046386719,469.2199401855469,275.3507995605469,469.7302551269531,256.3294982910156,481.46331787109375,277.6417541503906,482.741455078125,259.3474426269531,489.9952392578125,273.18328857421875,490.48626708984375,260.3163757324219,494.6968994140625,272.95233154296875,495.0946044921875,253.8262481689453,514.564697265625,278.4734191894531,514.710693359375,247.3951416015625,534.8648071289062,283.0615539550781,535.3042602539062
camera2_clip_20260608_182314_91546,17,29.82985398817425,264.8323059082031,461.1802978515625,263.3499755859375,459.33740234375,266.73736572265625,459.3626708984375,261.1029968261719,460.171875,270.1338806152344,460.37603759765625,257.5013732910156,470.8490905761719,273.8945617675781,471.1669921875,254.94154357910156,483.470947265625,276.3063049316406,484.2746887207031,258.5069580078125,491.977783203125,271.7358703613281,492.05902099609375,259.093994140625,496.1571350097656,272.08465576171875,496.4419860839844,251.7902374267578,515.5084838867188,278.3381042480469,515.2826538085938,244.6305389404297,535.945556640625,283.27630615234375,535.89404296875
camera2_clip_20260608_182314_91546,18,29.82985398817425,262.7221374511719,462.8135986328125,261.2258605957031,460.95849609375,264.6408386230469,460.96087646484375,258.9300537109375,461.8941955566406,268.0780334472656,462.02630615234375,255.35223388671875,472.8445129394531,271.8447265625,472.88287353515625,253.1578826904297,485.65264892578125,274.43524169921875,486.05145263671875,257.15576171875,494.0895080566406,270.031005859375,494.1083679199219,257.3819885253906,497.67852783203125,270.5890808105469,497.7154846191406,249.56443786621094,516.3885498046875,277.7119140625,515.7676391601562,242.39004516601562,537.1572265625,283.1927490234375,536.3475952148438
camera2_clip_20260608_182314_91546,19,29.82985398817425,260.75274658203125,464.0635986328125,259.27685546875,462.18768310546875,262.68499755859375,462.2093811035156,256.99017333984375,463.25335693359375,266.04754638671875,463.437744140625,253.28292846679688,474.40093994140625,269.82928466796875,474.3727722167969,251.4461212158203,487.4026794433594,272.845458984375,487.6235046386719,255.8921356201172,495.8453369140625,268.5013427734375,495.78167724609375,255.74314880371094,499.0362548828125,269.1011962890625,498.96929931640625,247.75035095214844,517.1012573242188,277.1003723144531,516.19384765625,241.5084686279297,538.0391845703125,282.971435546875,536.8471069335938
camera2_clip_20260608_182314_91546,20,29.82985398817425,258.43731689453125,464.8844299316406,256.92822265625,463.0292053222656,260.3366394042969,463.0425109863281,254.5357208251953,464.2345275878906,263.5753479003906,464.362060546875,250.73043823242188,475.4775085449219,267.441650390625,475.2452697753906,249.28890991210938,488.5995788574219,270.2999267578125,488.5422668457031,254.2529754638672,497.3081359863281,266.54620361328125,497.1473388671875,253.63143920898438,499.6881103515625,267.107666015625,499.36395263671875,245.66224670410156,517.6103515625,275.5499267578125,516.44970703125,240.9746551513672,538.8253784179688,281.77447509765625,536.9754638671875
camera2_clip_20260608_182314_91546,21,29.82985398817425,256.2118835449219,465.40606689453125,254.69256591796875,463.5802917480469,258.1162414550781,463.6108093261719,252.20901489257812,464.9791564941406,261.2803649902344,465.11968994140625,248.25828552246094,476.3942565917969,265.1105041503906,475.9823303222656,247.193603515625,489.7390441894531,267.95880126953125,489.3408508300781,252.74749755859375,498.5620422363281,264.93975830078125,498.1947021484375,251.5655975341797,500.17706298828125,265.0694885253906,499.5684509277344,243.9463348388672,517.8853759765625,273.87933349609375,516.3541259765625,240.7845916748047,539.4039916992188,280.5064697265625,536.7488403320312
camera2_clip_20260608_182314_91546,22,29.82985398817425,253.67604064941406,465.39666748046875,252.1302947998047,463.59490966796875,255.56005859375,463.6021423339844,249.60182189941406,465.0979919433594,258.6342468261719,465.1618957519531,245.70193481445312,476.57098388671875,262.4601745605469,476.0554504394531,244.94017028808594,489.78765869140625,265.4615478515625,489.2333984375,250.60986328125,498.5166320800781,262.9000549316406,498.3770446777344,249.28086853027344,500.0893859863281,262.5223083496094,499.4078674316406,242.2798309326172,517.9727783203125,270.94061279296875,516.6564331054688,240.7274169921875,539.55029296875,277.6505126953125,537.2034912109375
camera2_clip_20260608_182314_91546,23,29.82985398817425,251.24346923828125,464.41815185546875,249.68357849121094,462.64599609375,253.0828094482422,462.6336364746094,247.2018280029297,464.20928955078125,256.10516357421875,464.21490478515625,243.29287719726562,475.626708984375,260.1338195800781,475.1152038574219,242.4980926513672,488.72198486328125,263.1617431640625,488.1544189453125,248.4188995361328,497.3379211425781,260.7510986328125,497.2755126953125,246.893310546875,499.29754638671875,260.0093994140625,498.6192321777344,240.66937255859375,517.5482788085938,268.2568359375,516.400146484375,240.56419372558594,539.0973510742188,274.78863525390625,537.0263671875
