video_id,frame_no,fps,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,0,60.01008043345864,198.5315399169922,369.499267578125,196.52969360351562,367.8598937988281,199.50770568847656,367.8670349121094,191.82504272460938,368.01806640625,199.7461395263672,368.344482421875,187.7569122314453,376.81646728515625,202.013671875,377.2009582519531,187.8347625732422,385.2113952636719,203.4952392578125,390.4727783203125,192.42063903808594,391.19830322265625,199.57077026367188,401.9046325683594,197.58792114257812,402.7735290527344,206.61245727539062,401.2872314453125,196.7808837890625,424.7077941894531,201.66793823242188,418.9664306640625,204.1212158203125,446.0362854003906,201.83157348632812,437.3479919433594
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,1,60.01008043345864,198.59222412109375,369.50933837890625,196.6163330078125,367.8655090332031,199.55389404296875,367.877685546875,191.92965698242188,368.0429382324219,199.74526977539062,368.36212158203125,187.80076599121094,377.0002136230469,202.02853393554688,377.2453918457031,187.7732696533203,386.07574462890625,203.49200439453125,390.53851318359375,191.8914794921875,392.9652404785156,199.529541015625,401.8856201171875,197.61358642578125,402.8335266113281,206.6114044189453,401.3441162109375,196.74066162109375,424.684326171875,201.63633728027344,419.06396484375,204.068359375,445.9565124511719,201.87730407714844,437.4411926269531
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,2,60.01008043345864,198.581298828125,369.5499267578125,196.6258087158203,367.9143371582031,199.5187530517578,367.9342346191406,191.98117065429688,368.0622863769531,199.6578826904297,368.3664245605469,187.85406494140625,377.00506591796875,201.93368530273438,377.1920166015625,187.83509826660156,386.4229431152344,203.5586700439453,390.4056091308594,191.77903747558594,393.939697265625,199.69656372070312,401.6942138671875,197.26637268066406,402.7164611816406,206.1353302001953,401.28778076171875,196.81826782226562,424.538330078125,201.47618103027344,419.0830078125,203.9790496826172,445.7008056640625,201.78269958496094,437.4456481933594
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,3,60.01008043345864,198.5944061279297,369.5958557128906,196.6786651611328,367.9704284667969,199.5006103515625,368.0006103515625,192.1012420654297,368.09539794921875,199.57315063476562,368.3822326660156,187.9291534423828,377.1075134277344,201.8583221435547,377.1310729980469,187.94573974609375,387.2950744628906,203.5865478515625,390.28955078125,191.6859130859375,395.90008544921875,199.75225830078125,401.50408935546875,196.91957092285156,402.6512451171875,205.6693572998047,401.2565002441406,196.8617401123047,424.4031677246094,201.3390350341797,419.1028747558594,203.83462524414062,445.4201354980469,201.70260620117188,437.4083557128906
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,4,60.01008043345864,198.4513702392578,369.6781311035156,196.54930114746094,368.04351806640625,199.40634155273438,368.0876159667969,192.10047912597656,368.1757507324219,199.57550048828125,368.4532775878906,188.06143188476562,377.3294982910156,201.84124755859375,377.1737365722656,187.98919677734375,388.2987365722656,203.67735290527344,390.25634765625,191.06324768066406,398.0366516113281,199.87643432617188,401.3794250488281,196.6259307861328,402.613525390625,205.23931884765625,401.2685241699219,196.8863067626953,424.20513916015625,201.1313018798828,419.0842590332031,203.72227478027344,445.03704833984375,201.64988708496094,437.3052978515625
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,5,60.01008043345864,198.2849578857422,369.7542724609375,196.3691864013672,368.10552978515625,199.31600952148438,368.1670837402344,192.00796508789062,368.2315368652344,199.6224822998047,368.5267028808594,188.13644409179688,377.4008483886719,201.79837036132812,377.238037109375,188.0682373046875,388.4833679199219,203.75999450683594,390.2083435058594,190.8402862548828,398.4317932128906,200.04412841796875,401.24188232421875,196.25924682617188,402.5509948730469,204.75856018066406,401.290283203125,196.94334411621094,424.033203125,200.9355010986328,419.09063720703125,203.6907196044922,444.7699890136719,201.56277465820312,437.3384704589844
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,6,60.01008043345864,198.074951171875,369.8167419433594,196.1469268798828,368.1614074707031,199.18064880371094,368.2337951660156,191.90293884277344,368.2750244140625,199.6446990966797,368.5749816894531,188.24742126464844,377.4140930175781,201.7638397216797,377.2500915527344,188.22523498535156,388.5415344238281,203.83065795898438,390.14520263671875,190.8335418701172,398.61090087890625,200.17343139648438,401.18060302734375,195.94888305664062,402.4446105957031,204.32266235351562,401.2632141113281,197.00392150878906,423.8408508300781,200.69837951660156,419.03985595703125,203.6647186279297,444.4671936035156,201.4725799560547,437.2886047363281
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,7,60.01008043345864,197.9215850830078,369.8505859375,195.97525024414062,368.1805725097656,199.11219787597656,368.2543029785156,191.8108367919922,368.3067932128906,199.75830078125,368.6138000488281,188.3106689453125,377.49725341796875,201.81471252441406,377.2701721191406,188.4488983154297,388.59912109375,203.83079528808594,390.142333984375,191.0904998779297,398.61004638671875,200.13914489746094,401.2288818359375,195.98008728027344,402.47308349609375,204.36773681640625,401.2435302734375,196.9653778076172,423.7916259765625,200.7793426513672,418.7845153808594,203.6415557861328,444.4154968261719,201.5079803466797,436.90606689453125
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,8,60.01008043345864,197.78599548339844,369.884765625,195.8203582763672,368.1908874511719,199.05880737304688,368.2687683105469,191.7225799560547,368.3043518066406,199.87515258789062,368.6297912597656,188.33819580078125,377.5282897949219,201.88427734375,377.2867431640625,188.57571411132812,388.47991943359375,203.8583221435547,390.20611572265625,191.23947143554688,398.4220275878906,200.11915588378906,401.32879638671875,196.09852600097656,402.4635009765625,204.53359985351562,401.1732177734375,196.93772888183594,423.708740234375,200.94461059570312,418.3664855957031,203.6428680419922,444.4026184082031,201.5657501220703,436.32061767578125
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,9,60.01008043345864,197.70787048339844,369.8759460449219,195.7400665283203,368.18426513671875,199.00233459472656,368.25091552734375,191.70004272460938,368.30877685546875,199.89797973632812,368.6099548339844,188.3679656982422,377.5223388671875,201.9232177734375,377.2055969238281,188.76828002929688,388.20928955078125,203.90011596679688,390.01568603515625,191.6775665283203,398.00921630859375,200.19236755371094,401.2051696777344,196.23001098632812,402.399169921875,204.6970977783203,401.0154113769531,197.0001983642578,423.6929626464844,201.15077209472656,417.9812316894531,203.6868438720703,444.5147399902344,201.6168212890625,435.8331298828125
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,10,60.01008043345864,197.68002319335938,369.8612365722656,195.6997528076172,368.1730041503906,198.97756958007812,368.2219543457031,191.70106506347656,368.326904296875,199.9254913330078,368.58380126953125,188.4197998046875,377.60028076171875,201.9891357421875,377.13494873046875,188.91549682617188,388.11090087890625,203.9561309814453,389.8457336425781,191.93896484375,397.8399658203125,200.28900146484375,401.09783935546875,196.34742736816406,402.4161071777344,204.86373901367188,400.8879699707031,196.99908447265625,423.74847412109375,201.58848571777344,417.5037841796875,203.5295867919922,444.7032165527344,201.67474365234375,435.1267395019531
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,11,60.01008043345864,197.58639526367188,369.8712158203125,195.60060119628906,368.17724609375,198.91249084472656,368.219482421875,191.66421508789062,368.3540954589844,199.95440673828125,368.5941467285156,188.44200134277344,377.696533203125,202.03549194335938,377.0954284667969,188.99139404296875,388.08349609375,203.9651641845703,389.60015869140625,191.87423706054688,397.8551025390625,200.37120056152344,400.8427734375,196.47555541992188,402.3868713378906,205.03634643554688,400.7537841796875,197.051025390625,423.8376159667969,201.92665100097656,417.2315979003906,203.39024353027344,444.968505859375,201.673095703125,434.7857971191406
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,12,60.01008043345864,197.40574645996094,369.8772277832031,195.43357849121094,368.17108154296875,198.77987670898438,368.2256774902344,191.59507751464844,368.35845947265625,199.94024658203125,368.62982177734375,188.42996215820312,377.7615051269531,202.02801513671875,377.0986022949219,188.83489990234375,388.0785827636719,203.97335815429688,389.41015625,191.34768676757812,398.0154724121094,200.443359375,400.5677185058594,196.56776428222656,402.3353576660156,205.13351440429688,400.6495056152344,197.05201721191406,423.8831481933594,202.1107177734375,417.0588073730469,203.28994750976562,445.12554931640625,201.65695190429688,434.5551452636719
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,13,60.01008043345864,197.25743103027344,369.9165344238281,195.28570556640625,368.1886901855469,198.67242431640625,368.2620544433594,191.50111389160156,368.3331604003906,199.9400177001953,368.6554870605469,188.3082733154297,377.7434997558594,201.98495483398438,376.9232482910156,188.71878051757812,387.84478759765625,204.03768920898438,389.04290771484375,191.2415008544922,397.9777526855469,200.5847625732422,400.1445007324219,196.5096435546875,402.23455810546875,205.1930389404297,400.3049011230469,196.8079376220703,423.7773132324219,203.0990753173828,415.92413330078125,202.89395141601562,444.84649658203125,201.79644775390625,432.4701843261719
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,14,60.01008043345864,197.1638641357422,369.9611511230469,195.20339965820312,368.2162780761719,198.58737182617188,368.3095703125,191.4407196044922,368.2586364746094,199.8939666748047,368.6373291015625,188.1343994140625,377.58953857421875,201.92893981933594,376.66485595703125,188.62644958496094,387.5629577636719,204.10308837890625,388.7960510253906,191.35430908203125,397.8843688964844,200.64007568359375,399.9200439453125,196.3616180419922,402.0603942871094,205.19224548339844,399.9036560058594,196.5129852294922,423.65203857421875,204.08502197265625,414.7981872558594,202.44334411621094,444.5426025390625,201.84832763671875,430.38818359375
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,15,60.01008043345864,197.02972412109375,370.0205383300781,195.0874786376953,368.2607421875,198.47216796875,368.3736572265625,191.39089965820312,368.20599365234375,199.8617401123047,368.6451721191406,187.9875030517578,377.3887634277344,201.92613220214844,376.43927001953125,188.50537109375,387.01556396484375,204.16062927246094,388.669921875,191.47335815429688,397.44384765625,200.61045837402344,399.80767822265625,196.3439178466797,401.8652648925781,205.33529663085938,399.4915466308594,196.28111267089844,423.4346618652344,205.01158142089844,413.4949645996094,202.18405151367188,444.0806884765625,201.91131591796875,427.9879150390625
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,16,60.01008043345864,197.1670379638672,370.0486755371094,195.22889709472656,368.28985595703125,198.54180908203125,368.4028015136719,191.4544677734375,368.172119140625,199.7888946533203,368.61248779296875,187.89459228515625,377.2795104980469,201.85487365722656,376.26861572265625,188.37303161621094,386.6757507324219,204.2508087158203,388.561767578125,191.4829559326172,397.11248779296875,200.59779357910156,399.782958984375,196.35897827148438,401.8139953613281,205.39666748046875,399.2693176269531,196.1259765625,423.3128356933594,205.5696563720703,412.62274169921875,202.01724243164062,443.8794860839844,202.05386352539062,426.4815673828125
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,17,60.01008043345864,197.11465454101562,370.04681396484375,195.1484375,368.2854919433594,198.46421813964844,368.38006591796875,191.36627197265625,368.1498107910156,199.70895385742188,368.55657958984375,187.90789794921875,377.2562255859375,201.7912139892578,376.2388000488281,188.22354125976562,386.5477600097656,204.10980224609375,388.73028564453125,191.19052124023438,397.0974426269531,200.45440673828125,399.883544921875,196.618408203125,401.92547607421875,205.61277770996094,399.2817687988281,196.13043212890625,423.4831848144531,205.89454650878906,412.2783203125,202.082275390625,444.1576843261719,202.1434326171875,425.8576354980469
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,18,60.01008043345864,196.95364379882812,369.9693603515625,194.98731994628906,368.22393798828125,198.31103515625,368.303955078125,191.2726593017578,368.15155029296875,199.61053466796875,368.5268859863281,188.0118408203125,377.28692626953125,201.763916015625,376.4249267578125,188.03697204589844,386.8100280761719,203.900390625,389.0530700683594,190.32769775390625,397.589111328125,200.23997497558594,400.0938720703125,196.83802795410156,402.0626220703125,205.68362426757812,399.6405334472656,196.34085083007812,423.8135986328125,205.2051239013672,413.4687194824219,202.3938751220703,444.8096008300781,202.0752410888672,427.9809265136719
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,19,60.01008043345864,196.92416381835938,369.8935241699219,194.9306640625,368.1394958496094,198.2887725830078,368.2203063964844,191.17782592773438,368.138671875,199.56654357910156,368.5244445800781,188.15646362304688,377.30609130859375,201.611083984375,376.7338562011719,187.88011169433594,387.0394287109375,203.56907653808594,389.4486083984375,189.54786682128906,398.0169982910156,200.00697326660156,400.2225036621094,197.0070037841797,402.2510681152344,205.59327697753906,400.1485290527344,196.44586181640625,424.11322021484375,204.3057098388672,414.9764099121094,202.6173553466797,445.42578125,202.1749725341797,430.6495056152344
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,20,60.01008043345864,196.95230102539062,369.79962158203125,194.94290161132812,368.03424072265625,198.31121826171875,368.1275939941406,191.0828857421875,368.0546875,199.4956817626953,368.4805603027344,188.25054931640625,377.22760009765625,201.33181762695312,376.9148864746094,188.14442443847656,387.219970703125,203.272216796875,389.6177062988281,189.55352783203125,398.0506286621094,199.8421630859375,400.1293640136719,197.09719848632812,402.35430908203125,205.38258361816406,400.5788269042969,196.5843963623047,424.428955078125,203.2322235107422,416.6198425292969,202.87811279296875,446.14215087890625,202.21383666992188,433.6604309082031
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,21,60.01008043345864,196.7914276123047,369.720947265625,194.7682647705078,367.93597412109375,198.19273376464844,368.0500793457031,190.90847778320312,367.9460144042969,199.45079040527344,368.44268798828125,188.2722625732422,377.05767822265625,201.11883544921875,377.0058288574219,188.41761779785156,387.0732727050781,202.98764038085938,389.8003234863281,189.95860290527344,397.729736328125,199.7261505126953,399.98724365234375,197.03414916992188,402.39056396484375,205.15826416015625,400.8050537109375,196.5965576171875,424.6691589355469,202.76844787597656,417.46240234375,202.9435577392578,446.6347961425781,202.18588256835938,435.1323547363281
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,22,60.01008043345864,196.78648376464844,369.68316650390625,194.7775421142578,367.8988952636719,198.1963348388672,368.0323791503906,190.8924102783203,367.8979187011719,199.43475341796875,368.446533203125,188.22900390625,376.93170166015625,201.020751953125,376.9579772949219,188.79331970214844,386.8858642578125,202.9635009765625,389.6663818359375,190.69012451171875,397.15869140625,199.7255859375,399.8260803222656,196.79180908203125,402.26483154296875,204.9133758544922,400.7551574707031,196.50645446777344,424.55938720703125,202.63539123535156,417.6776428222656,202.7441864013672,446.61029052734375,202.15750122070312,435.6750793457031
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,23,60.01008043345864,196.82809448242188,369.69244384765625,194.8076934814453,367.88873291015625,198.2218780517578,368.0317687988281,190.86279296875,367.8489990234375,199.40274047851562,368.42840576171875,188.2685546875,376.83392333984375,200.86148071289062,376.9288635253906,189.11143493652344,386.6291809082031,202.9224090576172,389.6231689453125,191.443603515625,396.5453796386719,199.7498321533203,399.6626892089844,196.7745819091797,402.1973876953125,204.80567932128906,400.6934509277344,196.35719299316406,424.4460754394531,202.6092529296875,417.5416259765625,202.45578002929688,446.6321105957031,202.3458251953125,435.630615234375
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,24,60.01008043345864,196.73306274414062,369.7399597167969,194.73367309570312,367.9539794921875,198.11767578125,368.0836181640625,190.86424255371094,367.8953857421875,199.3427276611328,368.43902587890625,188.30712890625,376.8890380859375,200.88685607910156,376.81610107421875,189.33665466308594,386.5448303222656,203.0382080078125,389.4438781738281,191.866943359375,396.1180725097656,199.8057403564453,399.523681640625,196.8171844482422,402.16314697265625,204.89337158203125,400.517578125,196.2741241455078,424.3135986328125,202.8509521484375,416.9139709472656,202.0785369873047,446.4748229980469,202.4056854248047,434.6463928222656
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,25,60.01008043345864,196.70639038085938,369.78326416015625,194.69766235351562,367.9970703125,198.06396484375,368.1076354980469,190.85609436035156,367.9701232910156,199.28070068359375,368.4649353027344,188.3368682861328,377.05670166015625,200.8270263671875,376.92352294921875,189.2304229736328,386.5777587890625,203.0218048095703,389.5649719238281,191.93629455566406,396.14593505859375,199.79798889160156,399.5539855957031,196.68429565429688,402.25323486328125,204.72171020507812,400.50152587890625,196.147216796875,424.2781982421875,203.15480041503906,416.42950439453125,201.7617645263672,446.51458740234375,202.4315948486328,433.8608093261719
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,26,60.01008043345864,196.6602020263672,369.8253173828125,194.6464080810547,368.0440673828125,197.9976806640625,368.1353759765625,190.83322143554688,368.0541076660156,199.2123565673828,368.5000305175781,188.36851501464844,377.2026062011719,200.79649353027344,377.03973388671875,189.12367248535156,386.6676330566406,203.0275115966797,389.691650390625,191.99423217773438,396.2493896484375,199.76747131347656,399.6253662109375,196.65359497070312,402.3133239746094,204.65841674804688,400.5267028808594,196.0421905517578,424.22381591796875,203.2620849609375,416.24615478515625,201.55877685546875,446.4829406738281,202.48101806640625,433.5799865722656
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,27,60.01008043345864,196.6553497314453,369.84600830078125,194.63916015625,368.07696533203125,197.94944763183594,368.1492004394531,190.82830810546875,368.11297607421875,199.12213134765625,368.5065612792969,188.41836547851562,377.2214660644531,200.73439025878906,377.1842041015625,188.94183349609375,386.7287292480469,203.0008087158203,389.9134521484375,192.09747314453125,396.3668518066406,199.6813507080078,399.7283630371094,196.3905487060547,402.39605712890625,204.27639770507812,400.7358093261719,195.9677734375,424.3214416503906,202.7237548828125,416.8034362792969,201.5483856201172,446.5184326171875,202.36422729492188,434.32440185546875
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,28,60.01008043345864,196.66824340820312,369.854248046875,194.6457061767578,368.11865234375,197.90435791015625,368.15863037109375,190.8326416015625,368.2266845703125,199.01519775390625,368.5270690917969,188.446533203125,377.33795166015625,200.70556640625,377.35296630859375,188.7584228515625,387.001708984375,202.9647979736328,390.2420349121094,192.2039337158203,396.66607666015625,199.4568634033203,400.0323791503906,195.98049926757812,402.5563049316406,203.74839782714844,400.9906311035156,196.01580810546875,424.51873779296875,202.0000762939453,417.36773681640625,201.78424072265625,446.5695495605469,201.91567993164062,434.9664611816406
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,29,60.01008043345864,196.72450256347656,369.8152160644531,194.68785095214844,368.0871276855469,197.92198181152344,368.1146240234375,190.82708740234375,368.25164794921875,198.959716796875,368.51177978515625,188.43585205078125,377.36053466796875,200.55429077148438,377.5462646484375,188.71444702148438,387.0695495605469,202.87222290039062,390.6074523925781,192.70132446289062,396.6589660644531,199.31851196289062,400.32952880859375,195.3348846435547,402.7189025878906,202.93214416503906,401.28778076171875,196.0237579345703,424.74395751953125,201.2865753173828,418.0296325683594,202.0394287109375,446.7355651855469,201.47640991210938,435.7792053222656
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,30,60.01008043345864,196.53562927246094,369.8220520019531,194.5323028564453,368.1121826171875,197.76605224609375,368.14501953125,190.80491638183594,368.29302978515625,198.93170166015625,368.5559387207031,188.4752655029297,377.34619140625,200.5559539794922,377.6352844238281,188.636962890625,387.16754150390625,202.86968994140625,390.822021484375,192.93023681640625,396.75042724609375,199.21273803710938,400.5567321777344,194.8192138671875,402.7687683105469,202.3332977294922,401.44342041015625,196.00238037109375,424.82318115234375,200.5545196533203,418.4341735839844,202.14695739746094,446.7256164550781,201.08885192871094,436.2579650878906
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,31,60.01008043345864,196.3978729248047,369.8554992675781,194.44337463378906,368.1443176269531,197.65872192382812,368.20001220703125,190.77163696289062,368.3029479980469,198.87998962402344,368.5983581542969,188.32388305664062,377.2004699707031,200.40245056152344,377.6961975097656,188.70152282714844,387.2015380859375,202.74900817871094,390.8526916503906,193.4674072265625,396.7221374511719,199.24485778808594,400.6346130371094,193.88424682617188,402.53375244140625,201.37705993652344,401.49432373046875,195.8598175048828,424.6349182128906,199.58065795898438,419.3000793457031,202.12420654296875,446.3725280761719,200.7523956298828,437.6327819824219
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,32,60.01008043345864,196.3691864013672,369.8729553222656,194.43826293945312,368.1435852050781,197.65553283691406,368.2249755859375,190.7438507080078,368.3067321777344,198.87222290039062,368.64459228515625,188.16354370117188,377.13787841796875,200.21749877929688,377.7823181152344,188.86109924316406,387.25286865234375,202.63197326660156,390.87957763671875,193.95321655273438,396.7314453125,199.35792541503906,400.6631774902344,193.12933349609375,402.3311767578125,200.63958740234375,401.4900207519531,195.5965118408203,424.3913269042969,199.15708923339844,419.7885437011719,201.86517333984375,446.0091247558594,200.74652099609375,438.44390869140625
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,33,60.01008043345864,196.38771057128906,369.8835754394531,194.48182678222656,368.1387939453125,197.7200927734375,368.2480773925781,190.7498779296875,368.289794921875,198.92694091796875,368.6960144042969,188.06813049316406,377.0550231933594,200.05763244628906,377.7763671875,189.11575317382812,387.1340026855469,202.58123779296875,390.6757507324219,194.328857421875,396.55535888671875,199.5355682373047,400.5306396484375,192.83799743652344,402.214111328125,200.3498992919922,401.47967529296875,195.3319091796875,424.2396545410156,199.0681915283203,420.1505432128906,201.60885620117188,445.7667236328125,200.9265594482422,439.07891845703125
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,34,60.01008043345864,196.37545776367188,369.95660400390625,194.49607849121094,368.1862487792969,197.72300720214844,368.3284912109375,190.68817138671875,368.2762756347656,198.87400817871094,368.751220703125,187.81817626953125,376.87060546875,199.88031005859375,377.7694396972656,189.3075714111328,387.0624694824219,202.49513244628906,390.48529052734375,194.72341918945312,396.4762268066406,199.72604370117188,400.25274658203125,192.31915283203125,401.9148864746094,199.94869995117188,401.4281005859375,194.97129821777344,423.9226989746094,198.8482666015625,420.8507995605469,201.25791931152344,445.42138671875,201.15447998046875,440.42816162109375
