video_id,frame_no,fps,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,0,58.122937969441,198.16766357421875,283.0420837402344,199.467041015625,281.6806640625,196.922607421875,281.9111633300781,202.16751098632812,282.0919494628906,195.26768493652344,282.7447814941406,205.28562927246094,287.1570739746094,193.79824829101562,288.6958312988281,209.5582733154297,293.9076232910156,192.20899963378906,296.2094421386719,206.09339904785156,297.9071044921875,195.1857147216797,297.7043151855469,203.7689208984375,300.3961181640625,195.56141662597656,301.32696533203125,211.02020263671875,301.3819885253906,196.6082000732422,302.2222595214844,213.15940856933594,316.0255432128906,195.84756469726562,316.7290954589844
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,1,58.122937969441,198.16766357421875,283.0420837402344,199.467041015625,281.6806640625,196.922607421875,281.9111633300781,202.16751098632812,282.0919494628906,195.26768493652344,282.7447814941406,205.28562927246094,287.1570739746094,193.79824829101562,288.6958312988281,209.5582733154297,293.9076232910156,192.20899963378906,296.2094421386719,206.09339904785156,297.9071044921875,195.1857147216797,297.7043151855469,203.7689208984375,300.3961181640625,195.56141662597656,301.32696533203125,211.02020263671875,301.3819885253906,196.6082000732422,302.2222595214844,213.15940856933594,316.0255432128906,195.84756469726562,316.7290954589844
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,2,58.122937969441,198.16766357421875,283.0420837402344,199.467041015625,281.6806640625,196.922607421875,281.9111633300781,202.16751098632812,282.0919494628906,195.26768493652344,282.7447814941406,205.28562927246094,287.1570739746094,193.79824829101562,288.6958312988281,209.5582733154297,293.9076232910156,192.20899963378906,296.2094421386719,206.09339904785156,297.9071044921875,195.1857147216797,297.7043151855469,203.7689208984375,300.3961181640625,195.56141662597656,301.32696533203125,211.02020263671875,301.3819885253906,196.6082000732422,302.2222595214844,213.15940856933594,316.0255432128906,195.84756469726562,316.7290954589844
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,3,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,4,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,5,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,6,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,7,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,8,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,9,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,10,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,11,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,12,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,13,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,14,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,15,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,16,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,17,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,18,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,19,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,20,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,21,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,22,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,23,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,24,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,25,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,26,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,27,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,28,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,29,58.122937969441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
