video_id,frame_no,left_wrist_speed,right_wrist_speed,wrist_speed_max,left_elbow_speed,right_elbow_speed,elbow_speed_max,left_elbow_angle,right_elbow_angle,left_elbow_joint_angle,right_elbow_joint_angle,left_wrist_height_rel,right_wrist_height_rel,bat_arm_wrist_speed,bat_arm_elbow_speed,bat_arm_elbow_angle,arm_activity_score,shoulder_line_angle,hip_line_angle,hip_shoulder_separation,trunk_lean,shoulder_rotation_change,left_shoulder_speed,right_shoulder_speed,shoulder_speed_max,body_center_x,body_center_y,body_center_speed,upper_body_rotation,lower_body_rotation,left_knee_speed,right_knee_speed,knee_speed_max,left_ankle_speed,right_ankle_speed,ankle_speed_max,left_knee_angle,right_knee_angle,front_knee_angle,back_knee_angle,left_hip_speed,right_hip_speed,hip_speed_max,head_movement,head_speed,left_eye_speed,right_eye_speed,head_orientation_angle,left_ear_speed,right_ear_speed,wrist_height_change,pose_activity_score,impact_like_frame_flag
WhatsApp Video 2026-07-18 at 13.03.50,0,0.0,0.0,0.0,0.0,0.0,0.0,79.34043329881196,80.97260043167958,154.97759135780305,152.78882763328275,-25.84333038330078,-24.229225158691406,0.0,0.0,152.78882763328275,0.0,-172.023778215057,-147.53549128020597,24.488286934851033,-105.64145426054644,0.0,0.0,0.0,0.0,76.75588798522949,96.30670928955078,0.0,-172.023778215057,-147.53549128020597,0.0,0.0,0.0,0.0,0.0,0.0,157.69619704698692,160.40503273974366,160.40503273974366,157.69619704698692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.3308345200435,0.0,0.0,0.0,0.0,0
WhatsApp Video 2026-07-18 at 13.03.50,1,8.216179907408709,22.04640230683433,22.04640230683433,5.176307166793696,11.021895741660046,11.021895741660046,79.6206930101188,81.19650143209854,154.85974704507592,153.63980825985672,-26.0133056640625,-24.85668182373047,22.04640230683433,11.021895741660046,153.63980825985672,8.857914243875436,-173.7153947557403,-149.08860398753404,24.626790768206263,-105.6535354258505,-1.6916165406832988,3.4515816915980344,3.2351186489578008,3.4515816915980344,76.8032054901123,96.4129810333252,3.4898949574264737,-173.7153947557403,-149.08860398753404,3.2699836608943733,3.0712961828303924,3.2699836608943733,4.962412125611511,4.938160830976611,4.962412125611511,158.10868951776894,160.38965945460433,160.38965945460433,158.10868951776894,4.039838767515456,3.606234780619123,4.039838767515456,5.579038564656684,5.579038564656684,5.275430501393821,4.850013016411832,147.21752821407756,3.142768521472781,2.464909094811087,-0.4962577819824219,6.419617650975006,0
WhatsApp Video 2026-07-18 at 13.03.50,2,2.373197714108941,8.01906930506786,8.01906930506786,1.766742820453686,4.414805998073945,4.414805998073945,79.6986704416996,81.85294376309388,154.84006405981373,154.69590912795934,-25.973373413085938,-25.121139526367188,8.01906930506786,4.414805998073945,154.69590912795934,3.3212000884903947,-171.9821129126579,-144.21060595127085,27.771506961387047,-105.7975769674562,1.733281843082409,0.8856034523771642,2.467781240860769,2.467781240860769,76.86058616638184,96.40920829772949,1.725137092732473,-171.9821129126579,-144.21060595127085,0.9807827032965215,1.0216015818923743,1.0216015818923743,2.475722467167622,2.9205399755297377,2.9205399755297377,158.3720862241447,159.94682872834673,159.94682872834673,158.3720862241447,1.3749304522358652,3.8752167155871255,3.8752167155871255,12.146233973737564,12.146233973737564,12.715251344474076,9.502355344618426,67.15341402168218,8.730461972469222,2.478983831906672,-0.1216888427734375,2.7146662022209678,0
WhatsApp Video 2026-07-18 at 13.03.50,3,10.902895554000393,20.488117065109346,20.488117065109346,23.16218622772633,9.152273518211036,23.16218622772633,78.51426744264685,80.14694643385954,151.17913343643997,153.5141014522517,-25.97185516357422,-25.586578369140625,20.488117065109346,9.152273518211036,153.5141014522517,14.218102770979648,-167.36066563221658,-148.56144266596033,18.799222966256252,-105.7159190757425,4.621447280441316,13.96066784820099,7.642476412629807,13.96066784820099,76.88445091247559,96.62054824829102,6.380492984755934,-167.36066563221658,-148.56144266596033,7.978564443754069,5.078548318614127,7.978564443754069,15.094428180758346,5.940305178941438,15.094428180758346,159.04570295302986,160.30613682138227,160.30613682138227,159.04570295302986,7.489949360293317,5.417952911256509,7.489949360293317,12.363323084762717,12.363323084762717,11.956029553972359,12.79594698597561,104.53512548104922,9.202885333635827,11.005369129628818,-0.5021743774414062,11.025697084957976,0
WhatsApp Video 2026-07-18 at 13.03.50,4,18.560955944570388,14.455751401334071,18.560955944570388,22.464269949837533,10.572872951732151,22.464269949837533,77.63456750546811,79.89312086913834,148.66244067254075,153.0889222872795,-26.206024169921875,-25.727828979492188,14.455751401334071,10.572872951732151,153.0889222872795,15.296354374393948,-169.38216151500612,-152.99777137202446,16.38439014298166,-105.98147237511496,-2.0214958827895373,15.314075872750504,10.410200126139037,15.314075872750504,77.01332473754883,96.81189155578613,6.920885181894122,-169.38216151500612,-152.99777137202446,0.8994830470857604,3.770614509139934,3.770614509139934,14.41683834267,6.940759586311096,14.41683834267,159.60430322045448,160.11011059599122,160.11011059599122,159.60430322045448,8.663851437879199,0.445695470057571,8.663851437879199,19.723087520801233,19.723087520801233,18.45417390714331,19.374190254580608,106.10403413956888,11.839051951518554,13.075085137010118,-0.5302810668945312,10.576280719958937,0
WhatsApp Video 2026-07-18 at 13.03.50,5,23.143676191240623,8.161021044944814,23.143676191240623,28.047125211586817,8.416646669439809,28.047125211586817,75.79893754823132,78.16539119611372,145.64071852097499,150.7205576776701,-26.58448028564453,-25.376319885253906,8.161021044944814,8.416646669439809,150.7205576776701,16.450047577947203,-172.55402407446797,-162.76216328813226,9.791860786335718,-106.50549382538566,-3.1718625594618572,10.760981964042331,20.17083438642883,20.17083438642883,76.92614364624023,96.98559379577637,5.830583999347245,-172.55402407446797,-162.76216328813226,4.752658138910381,7.612874394062644,7.612874394062644,7.544713374732222,1.9630810259169404,7.544713374732222,159.73373758183928,159.82233396256703,159.82233396256703,159.73373758183928,8.617450376575036,8.67809788742149,8.67809788742149,7.525064770490316,7.525064770490316,10.104759822013898,3.631359389425806,165.2417913907314,11.43571928077165,14.728684431373846,-0.24960708618164062,11.489096722108497,0
WhatsApp Video 2026-07-18 at 13.03.50,6,23.360172610780346,10.436434089838686,23.360172610780346,27.56575864498435,6.830447155373498,27.56575864498435,74.09191547388421,75.99301444418927,143.2502238389609,147.99902401178343,-26.82928466796875,-24.93859100341797,10.436434089838686,6.830447155373498,147.99902401178343,17.050192054142727,-175.12632424383563,-168.35335955759692,6.7729646862387085,-106.65510172953532,-2.572300169367651,11.2049794335696,22.903360390309892,22.903360390309892,76.72918891906738,97.12676811218262,7.269746691023969,-175.12632424383563,-168.35335955759692,3.23752729105821,5.815472210829518,5.815472210829518,6.705389208696461,3.389979063640355,6.705389208696461,159.55839235241785,160.69304734984,160.69304734984,159.55839235241785,4.839190610981243,16.048900785443585,16.048900785443585,11.777684634705627,11.777684634705627,14.821965390646035,4.760697406778268,172.41602748545785,14.330295725421143,21.443718638218627,-0.12426376342773438,11.861467624625481,0
WhatsApp Video 2026-07-18 at 13.03.50,7,4.691019999698955,43.00376895656442,43.00376895656442,2.36900082901618,11.001774153260218,11.001774153260218,74.52625298954409,74.26760988735205,143.72851775127702,144.4159028384353,-26.459449768066406,-23.243820190429688,43.00376895656442,11.001774153260218,144.4159028384353,13.592867714736387,-176.35999257740178,-170.92697004729257,5.433022530109213,-106.85196496976089,-1.2336683335661576,6.9954262923055,13.496216057573067,13.496216057573067,76.60700798034668,97.26537322998047,5.543068141362297,-176.35999257740178,-170.92697004729257,3.0076521834233096,4.388166688442086,4.388166688442086,9.23072154213369,5.8391126941395886,9.23072154213369,160.50093840664604,161.81563088352505,161.81563088352505,160.50093840664604,0.7438293448016383,7.597347513501799,7.597347513501799,13.25048081134087,13.25048081134087,15.778777921537042,9.016672046585853,174.17965560163825,16.321900784322448,14.63141605751717,0.7926979064941406,9.363669687905036,0
WhatsApp Video 2026-07-18 at 13.03.50,8,22.788828709614524,36.23101776020689,36.23101776020689,26.66623751939966,18.064979359783862,26.66623751939966,76.39607812706613,73.92051566874609,147.04575502935265,142.45147077374153,-25.95417022705078,-22.220306396484375,36.23101776020689,18.064979359783862,142.45147077374153,20.190075673322674,-175.78646703791952,-170.8120407744556,4.974426263463926,-107.47528522768278,0.5735255394822616,11.641133859032271,5.748256831898838,11.641133859032271,76.58966827392578,97.0634651184082,6.079539114414617,-175.78646703791952,-170.8120407744556,5.867477626094152,5.527793814668788,5.867477626094152,3.249983223111839,5.8853090571561255,5.8853090571561255,159.6163048191016,162.17604392129005,162.17604392129005,159.6163048191016,7.300773641219162,9.25723790659663,9.25723790659663,12.84115003952964,12.84115003952964,15.299004762561948,10.070747183743817,176.9036979048023,11.630352588603849,6.158853714066194,0.9406929016113281,13.185752442398561,0
WhatsApp Video 2026-07-18 at 13.03.50,9,24.568946588550247,37.009197516141036,37.009197516141036,25.913845541908977,23.68228538485909,25.913845541908977,77.58315489054411,73.28588984299371,149.73061121221053,141.3570707499529,-25.469200134277344,-21.22972869873047,37.009197516141036,23.68228538485909,141.3570707499529,23.100489434764867,-177.17906051175717,-173.28077847041877,3.8982820413384047,-108.19169617376562,-1.3925934738376498,13.042941503419204,14.385720073710663,14.385720073710663,76.37499237060547,96.8254222869873,9.616398481320509,-177.17906051175717,-173.28077847041877,4.208442649392418,2.221754602070474,4.208442649392418,4.252174928550313,1.5289759086721486,4.252174928550313,158.82709915546968,162.802846935452,162.802846935452,158.82709915546968,8.07266060137209,6.428452275137978,8.07266060137209,18.16457406792589,18.16457406792589,20.183572031530012,14.993244749928703,179.46193741335588,13.655034506003027,16.61958914474717,0.9889640808105469,13.776283131148721,0
