video_id,frame_no,left_wrist_speed,right_wrist_speed,wrist_speed_max,left_elbow_speed,right_elbow_speed,elbow_speed_max,left_elbow_angle,right_elbow_angle,left_elbow_joint_angle,right_elbow_joint_angle,left_wrist_height_rel,right_wrist_height_rel,bat_arm_wrist_speed,bat_arm_elbow_speed,bat_arm_elbow_angle,arm_activity_score,shoulder_line_angle,hip_line_angle,hip_shoulder_separation,trunk_lean,shoulder_rotation_change,left_shoulder_speed,right_shoulder_speed,shoulder_speed_max,body_center_x,body_center_y,body_center_speed,upper_body_rotation,lower_body_rotation,left_knee_speed,right_knee_speed,knee_speed_max,left_ankle_speed,right_ankle_speed,ankle_speed_max,left_knee_angle,right_knee_angle,front_knee_angle,back_knee_angle,left_hip_speed,right_hip_speed,hip_speed_max,head_movement,head_speed,left_eye_speed,right_eye_speed,head_orientation_angle,left_ear_speed,right_ear_speed,wrist_height_change,pose_activity_score,impact_like_frame_flag
WhatsApp Video 2026-07-18 at 13.03.48,0,0.0,0.0,0.0,0.0,0.0,0.0,83.46952092285504,87.30451268648409,47.917594979887845,80.86121562326944,-9.781547546386719,-11.506317138671875,0.0,0.0,80.86121562326944,0.0,-15.621228064625077,-16.574115162575925,0.9528870979508479,-103.42027114394139,0.0,0.0,0.0,0.0,78.53878784179688,102.89745903015137,0.0,-15.621228064625077,-16.574115162575925,0.0,0.0,0.0,0.0,0.0,0.0,154.20638026074266,151.4599406364346,151.4599406364346,154.20638026074266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.292098625512953,0.0,0.0,0.0,0.0,0
WhatsApp Video 2026-07-18 at 13.03.48,1,34.17014913241153,5.742538717230984,34.17014913241153,5.3462851359179755,9.22066192284689,9.22066192284689,83.27125876539061,88.03852043456608,57.46602581126875,81.29901402684321,-10.925621032714844,-11.318672180175781,5.742538717230984,9.22066192284689,81.29901402684321,10.3684958204259,-14.417232777632064,-15.429491664254394,1.0122588866223303,-103.77519350421474,1.2039952869930133,3.9164564783515448,3.814883535796488,3.9164564783515448,78.49588966369629,102.81477737426758,2.794433558636063,-14.417232777632064,-15.429491664254394,2.9245590622666717,3.0530713163347585,3.0530713163347585,2.176602347605937,1.3788817663727495,2.176602347605937,154.88740104599017,151.7382219188555,151.7382219188555,154.88740104599017,5.512933728035318,3.330129783123421,5.512933728035318,2.197191249065462,2.197191249065462,1.796499931021748,2.239649008660773,6.641821310122511,0.9780241637194885,1.0869553084529078,-0.45674896240234375,6.715596077191189,0
WhatsApp Video 2026-07-18 at 13.03.48,2,18.47677829921489,11.283174030312418,18.47677829921489,12.502297838891852,7.234429396774083,12.502297838891852,84.28479247731053,88.81048037326377,54.387180820663204,80.35716305397425,-10.415748596191406,-10.962150573730469,11.283174030312418,7.234429396774083,80.35716305397425,8.960505588705123,-13.818332494496826,-15.021233229866464,1.2029007353696386,-103.84634612852447,0.5989002831352384,2.7501560322785585,1.5161979347589383,2.7501560322785585,78.44685554504395,102.77251815795898,1.941949417344792,-13.818332494496826,-15.021233229866464,1.7239261521446145,0.8991695096431619,1.7239261521446145,1.2712876224238612,0.8059237560133947,1.2712876224238612,155.31276326979605,151.8353766466534,151.8353766466534,155.31276326979605,2.4721493088351214,1.5820788171027973,2.4721493088351214,1.0954565147446877,1.0954565147446877,1.0876897360168467,1.0954448461204724,6.809515765240933,0.7718552530905645,0.40819302801941354,0.461029052734375,5.209797391532807,0
WhatsApp Video 2026-07-18 at 13.03.48,3,21.692023892599217,1.5733364872135691,21.692023892599217,10.59798884952987,5.44748686852458,10.59798884952987,84.67616327216378,88.96630971487444,64.71017351722945,81.85530770631408,-11.170875549316406,-10.996292114257812,1.5733364872135691,5.44748686852458,81.85530770631408,7.410992503468958,-12.903610209416044,-14.134915490934016,1.2313052815179724,-104.1437539346171,0.9147222850807815,4.942751974972778,0.21236694797373534,4.942751974972778,78.41205596923828,102.6593189239502,3.5528255446598656,-12.903610209416044,-14.134915490934016,2.5142768335300776,6.400154595512708,6.400154595512708,3.8948515826768726,4.358653718360096,4.358653718360096,156.32673615667966,151.97256983939363,151.97256983939363,156.32673615667966,6.853871724981418,6.115168316496366,6.853871724981418,3.5453018342476486,3.5453018342476486,3.2747993727833884,3.75334640663979,6.133132792007165,1.0639107513376278,1.4707520244550625,-0.3719291687011719,6.216910982697608,0
WhatsApp Video 2026-07-18 at 13.03.48,4,80.12391191299767,28.15130878024692,80.12391191299767,1.4990229113481575,11.206384116360779,11.206384116360779,84.07164131037106,87.96565729338532,113.2571730059622,89.32438469533996,-13.757598876953125,-11.948165893554688,28.15130878024692,11.206384116360779,89.32438469533996,21.292558910386038,-12.840910383035453,-13.650627267947959,0.8097168849125058,-104.42612020138922,0.0626998263805909,3.6699660780014938,3.104759663361193,3.6699660780014938,78.34453392028809,102.56327438354492,3.522130428090859,-12.840910383035453,-13.650627267947959,5.071074020290686,6.709781978287661,6.709781978287661,4.146461267649501,5.8024390021120995,5.8024390021120995,157.33797421128767,151.39234187760522,151.39234187760522,157.33797421128767,5.75275493525825,4.794915745186432,5.75275493525825,2.529190580885087,2.529190580885087,3.354848687622487,2.589124318026879,4.892298411366986,2.2962831267092536,2.440217207798171,-1.7494277954101562,13.336065034258402,0
WhatsApp Video 2026-07-18 at 13.03.48,5,47.17483192082189,20.916595069525094,47.17483192082189,5.3371336910082245,9.162661134262114,9.162661134262114,83.90592148609447,87.36154659733974,131.2889878699368,94.55809479821727,-15.274246215820312,-12.654617309570312,20.916595069525094,9.162661134262114,94.55809479821727,14.318096116497587,-13.81224961405245,-14.033830709284157,0.22158109523170744,-104.23270061258687,-0.9713392310169962,1.75563573168843,1.5617191516797941,1.75563573168843,78.29951858520508,102.59326362609863,1.6227019305536994,-13.81224961405245,-14.033830709284157,4.67823566488809,4.735810770826956,4.735810770826956,3.5811806200012297,6.438116521502009,6.438116521502009,157.0426613618668,150.55845068809577,150.55845068809577,157.0426613618668,3.463337395319901,2.5454275799555037,3.463337395319901,3.6574942475881307,3.6574942475881307,4.337167933786237,3.554033709559822,3.6430017464369717,3.1870718699807856,1.118259241080394,-1.1134033203125,9.279223770956603,0
WhatsApp Video 2026-07-18 at 13.03.48,6,66.53405210271126,72.34191201738422,72.34191201738422,17.425439522999422,14.16569846190502,17.425439522999422,83.80212084741007,85.89399285552993,142.25253779261178,104.94637858062467,-17.37480926513672,-15.001007080078125,72.34191201738422,14.16569846190502,104.94637858062467,31.352722444284165,-15.71843262082762,-15.723391931709841,0.004959310882220791,-104.02601202207691,-1.906183006775171,6.141084629135158,11.508147931569894,11.508147931569894,78.14207458496094,102.65725708007812,5.098568213586252,-15.71843262082762,-15.723391931709841,6.0365435651536865,12.909248999584443,12.909248999584443,4.274729579378873,5.605505600917785,5.605505600917785,156.95414331213075,149.2398032564021,149.2398032564021,156.95414331213075,1.646265950427088,12.114535210926393,12.114535210926393,2.8160235658603914,2.8160235658603914,2.2422566615567283,3.3939309057431126,3.834365564984933,0.6041052389449277,6.8205842466021345,-2.3134994506835938,19.22526363100777,0
WhatsApp Video 2026-07-18 at 13.03.48,7,86.42534134962986,48.95503625940727,86.42534134962986,22.314119322537003,1.7910760638050276,22.314119322537003,82.68353701054929,84.14898724728268,151.00621024782347,112.25817102262054,-20.30469512939453,-16.772842407226562,48.95503625940727,1.7910760638050276,112.25817102262054,30.17318239168165,-18.256147109642576,-18.676474951570093,0.4203278419275165,-104.76182774113566,-2.537714488814956,10.301764214293382,11.251757140417338,11.251757140417338,78.24084663391113,102.30334854125977,11.02299661399428,-18.256147109642576,-18.676474951570093,20.850530363954594,24.748348953038246,24.748348953038246,6.9975134958096055,11.268854781283666,11.268854781283666,155.28471545525522,148.4591540418356,148.4591540418356,155.28471545525522,20.88282215118386,17.93560421459609,20.88282215118386,9.62220394939595,9.62220394939595,9.353245491405337,10.623771281372486,4.01828978785443,10.96712274833654,18.04824388631544,-2.208873748779297,23.64356402582966,0
WhatsApp Video 2026-07-18 at 13.03.48,8,57.55981170781992,27.03110564278513,57.55981170781992,17.289325142680603,11.550671066156394,17.289325142680603,82.60620647549543,83.31027991332294,153.75709658545838,117.0404983657973,-22.41595458984375,-17.77104949951172,27.03110564278513,11.550671066156394,117.0404983657973,24.356158663826054,-21.718165361094467,-23.208550916918032,1.4903855558235648,-105.50770287547887,-3.462018251451891,14.966765778766378,17.73927264474789,17.73927264474789,78.28798866271973,101.93825912475586,11.043612979048918,-21.718165361094467,-23.208550916918032,22.52419815814338,21.829951814670416,22.52419815814338,11.561982833818249,9.63766738022154,11.561982833818249,153.29444277070922,147.83148242295727,147.83148242295727,153.29444277070922,23.200200563293023,17.679128598942857,23.200200563293023,12.472360566585076,12.472360566585076,12.872266544128081,14.17756935724629,6.854634701743834,15.475457747760421,22.510608686916417,-1.375946044921875,21.04750677767048,0
WhatsApp Video 2026-07-18 at 13.03.48,9,12.462980890317066,16.057985770889502,16.057985770889502,11.283540292862305,2.72568381566694,11.283540292862305,82.02816544082808,82.09270024760993,154.61016439137526,119.2377897922261,-23.01288604736328,-18.436004638671875,16.057985770889502,2.72568381566694,119.2377897922261,11.410652032207919,-23.019259191685336,-26.016008283815218,2.996749092129882,-106.18856326570423,-1.3010938305908688,12.699973267788812,13.233748155722884,13.233748155722884,78.31261444091797,101.4439640045166,14.84724504276097,-23.019259191685336,-26.016008283815218,15.811723158912462,15.641638489694085,15.811723158912462,10.559799699153668,9.69894109377552,10.559799699153668,153.04062119658482,149.3386767450167,149.3386767450167,153.04062119658482,20.52411972516081,18.568016165086036,20.52411972516081,15.35712970526128,15.35712970526128,15.497897862108314,16.728440519847393,8.387676957026178,16.78831765341453,22.280351222013472,-0.2590484619140625,13.27234587708584,0
