video_id,frame_no,phase
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,54,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,55,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,56,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,57,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,58,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,59,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,60,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,61,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,62,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,63,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,64,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,65,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,66,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,67,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,68,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,69,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,70,preparation
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,71,downswing
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,72,downswing
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,73,downswing
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,74,downswing
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,75,downswing
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,76,downswing
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,77,downswing
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,78,followthrough
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,79,followthrough
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,80,followthrough
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,81,followthrough
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,82,followthrough
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,83,followthrough
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,84,followthrough
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,85,followthrough
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,86,followthrough
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,87,followthrough
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,88,followthrough
1422e687-d176-44a4-819e-2c10a141a682_delivery_2,89,followthrough
