video_id,frame_no,phase
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,25,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,26,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,27,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,28,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,29,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,30,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,31,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,32,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,33,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,34,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,35,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,36,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,37,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,38,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,39,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,40,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,41,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,42,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,43,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,44,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,45,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,46,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,47,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,48,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,49,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,50,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,51,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,52,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,53,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,54,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,55,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,56,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,57,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,58,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,59,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,60,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,61,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,62,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,63,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,64,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,65,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,66,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,67,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,68,preparation
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,69,downswing
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,70,downswing
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,71,downswing
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,72,downswing
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,73,downswing
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,74,downswing
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,75,downswing
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,76,downswing
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,77,downswing
008330cf-9d1e-41b5-8bcf-7a233788ad3a_delivery_1,78,downswing
