video_id,frame_no,phase
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,41,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,42,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,43,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,44,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,45,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,46,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,47,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,48,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,49,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,50,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,51,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,52,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,53,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,54,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,55,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,56,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,57,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,58,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,59,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,60,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,61,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,62,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,63,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,64,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,65,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,66,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,67,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,68,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,69,preparation
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,70,downswing
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,71,downswing
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,72,downswing
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,73,downswing
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,74,downswing
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,75,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,76,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,77,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,78,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,79,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,80,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,81,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,82,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,83,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,84,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,85,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,86,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,87,followthrough
2528ff4e-de60-4e30-8b17-d238eca61e70_delivery_14,88,followthrough
