video_id,frame_no,fps,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6,0,29.900602532171963,214.9197235107422,251.54042053222656,214.8932342529297,249.7602081298828,213.49874877929688,249.8853759765625,212.38232421875,249.10427856445312,209.19825744628906,249.94955444335938,208.79510498046875,256.3786315917969,204.47337341308594,256.87188720703125,205.7900390625,270.5585021972656,204.01455688476562,271.1490173339844,205.21145629882812,283.2167663574219,203.33056640625,283.97894287109375,193.2217559814453,272.4421081542969,190.37686157226562,272.5223388671875,199.19305419921875,293.12109375,198.1491241455078,293.3716125488281,197.38369750976562,314.59075927734375,196.73141479492188,316.65643310546875
9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6,1,29.900602532171963,215.1171875,251.48963928222656,215.12962341308594,249.67274475097656,213.5824737548828,249.82740783691406,212.7047119140625,249.0592041015625,209.10720825195312,249.9743194580078,208.96571350097656,256.4093017578125,204.51406860351562,256.9149475097656,205.67276000976562,270.5939025878906,203.8592529296875,271.14898681640625,205.42189025878906,283.2763977050781,203.45481872558594,284.0562744140625,193.26394653320312,272.4718017578125,190.34136962890625,272.560546875,199.23861694335938,293.2747497558594,198.25,293.5198059082031,197.41082763671875,314.81939697265625,196.7461395263672,316.8701171875
9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6,2,29.900602532171963,215.1405792236328,251.45631408691406,215.1025848388672,249.62905883789062,213.64041137695312,249.7693328857422,212.4573211669922,248.98728942871094,209.18467712402344,249.8829345703125,208.60220336914062,256.3711242675781,204.4640655517578,256.8165588378906,205.6598663330078,270.6532897949219,203.62474060058594,271.027587890625,205.53770446777344,283.29742431640625,203.351318359375,283.98748779296875,192.9360809326172,272.4295654296875,190.231201171875,272.5268249511719,199.21307373046875,293.0582580566406,198.1194610595703,293.2935791015625,197.20758056640625,314.8089294433594,196.46786499023438,316.8523254394531
9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6,3,29.900602532171963,215.04136657714844,251.39112854003906,215.02561950683594,249.53372192382812,213.52174377441406,249.68026733398438,212.44615173339844,248.8851318359375,209.05990600585938,249.7870330810547,208.6155242919922,256.4465026855469,204.26309204101562,256.8256530761719,205.6009063720703,270.9010925292969,203.39059448242188,271.1024169921875,205.71493530273438,283.5155029296875,203.4246368408203,284.173828125,192.8619842529297,272.3139953613281,190.01287841796875,272.40106201171875,199.36280822753906,292.87646484375,198.1788787841797,293.131591796875,197.21005249023438,314.4970397949219,196.37612915039062,316.6119689941406
9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6,4,29.900602532171963,215.31797790527344,251.40647888183594,215.18252563476562,249.58351135253906,213.9344482421875,249.73312377929688,212.23214721679688,248.98257446289062,209.6540985107422,249.9246826171875,208.26954650878906,256.4927978515625,204.60882568359375,256.918701171875,205.51014709472656,270.9920654296875,203.3072967529297,271.2751770019531,206.08413696289062,283.5341491699219,203.82301330566406,284.30499267578125,192.3984375,272.3854675292969,190.04722595214844,272.490234375,199.217041015625,292.99993896484375,198.34938049316406,293.19830322265625,197.19203186035156,314.8725891113281,196.61302185058594,316.886474609375
9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6,5,29.900602532171963,215.3406982421875,251.72073364257812,215.2157745361328,249.86524963378906,213.8971710205078,250.01295471191406,212.2541046142578,249.2377166748047,209.42013549804688,250.16725158691406,208.10501098632812,256.81182861328125,204.38990783691406,257.17108154296875,205.20086669921875,271.26708984375,203.07958984375,271.3919982910156,205.85191345214844,283.765625,203.572509765625,284.5298767089844,192.30374145507812,272.5871887207031,189.90728759765625,272.6824035644531,199.20863342285156,293.1904296875,198.26393127441406,293.4068298339844,197.14173889160156,314.9858093261719,196.36795043945312,317.0513610839844
9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6,6,29.900602532171963,215.29159545898438,251.75437927246094,215.12440490722656,249.93218994140625,213.94984436035156,250.0581817626953,211.9716033935547,249.34832763671875,209.59820556640625,250.2372589111328,207.78395080566406,256.93914794921875,204.37071228027344,257.28485107421875,205.2320556640625,271.4645080566406,203.06971740722656,271.6365051269531,205.9176483154297,283.6868591308594,203.62661743164062,284.51947021484375,191.96826171875,272.6553039550781,189.79359436035156,272.748046875,199.0161895751953,293.20263671875,198.21701049804688,293.4015808105469,196.93618774414062,315.1166076660156,196.46835327148438,317.1240539550781
9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6,7,29.900602532171963,215.1533966064453,251.89947509765625,215.10374450683594,250.10516357421875,213.78848266601562,250.2379150390625,212.30389404296875,249.56201171875,209.5421600341797,250.44668579101562,208.0067596435547,257.02197265625,204.60220336914062,257.38580322265625,205.06167602539062,271.532958984375,203.21011352539062,271.78826904296875,205.87950134277344,283.7561340332031,203.7745361328125,284.66094970703125,191.97247314453125,272.70416259765625,189.814453125,272.7944641113281,198.83799743652344,293.5091552734375,198.40354919433594,293.81573486328125,197.09716796875,315.1518859863281,196.87225341796875,317.3721618652344
9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6,8,29.900602532171963,214.9893341064453,251.94654846191406,215.10366821289062,250.15260314941406,213.5833282470703,250.27914428710938,212.55078125,249.68763732910156,209.40884399414062,250.55276489257812,207.8702392578125,257.017578125,204.7468719482422,257.4657897949219,204.8084716796875,271.3978576660156,203.26353454589844,271.921142578125,205.70919799804688,283.6970520019531,203.70872497558594,284.5560607910156,191.75918579101562,272.7705383300781,189.7954864501953,272.8822021484375,198.6996612548828,293.6440734863281,198.57749938964844,293.8924560546875,196.829345703125,315.5570068359375,196.84689331054688,317.5728759765625
9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6,9,29.900602532171963,214.94003295898438,251.95938110351562,215.06785583496094,250.16441345214844,213.45346069335938,250.30247497558594,212.66116333007812,249.7267303466797,209.1984100341797,250.60865783691406,208.09890747070312,257.04864501953125,204.76443481445312,257.4620361328125,204.9661102294922,271.42840576171875,203.35299682617188,271.8332214355469,205.6708526611328,283.821533203125,203.62437438964844,284.58013916015625,191.93597412109375,272.66790771484375,189.81321716308594,272.7657165527344,198.81674194335938,293.6049499511719,198.62791442871094,293.8939208984375,196.99740600585938,315.4175720214844,196.74407958984375,317.5328674316406
